subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-a91e0c,A-22f2df,,,Enterprise,5,995,11940,,,,,monthly,
S-115423,A-7f8241,,,Pro,34,1666,19992,,,,,annual,
S-6ef81d,A-0b0d6d,,,Basic,25,475,5700,,,,,annual,
S-fe25ff,A-410e86,,,Enterprise,24,4776,57312,,,,,annual,
S-c3d2f9,A-1d5444,,,Basic,24,456,5472,,,,,annual,
S-decbf7,A-a33200,,,Enterprise,29,5771,69252,,,,,annual,
S-ae4310,A-5790f4,,,Pro,20,0,0,,,,,monthly,
S-9e8ce0,A-7f29a7,,,Pro,41,2009,24108,,,,,annual,
S-6d51c5,A-2f6a32,,,Pro,23,1127,13524,,,,,annual,
S-c0127d,A-5c9849,,,Enterprise,19,0,0,,,,,monthly,
S-9b08ae,A-ccabf0,,,Pro,21,1029,12348,,,,,monthly,
S-26836c,A-4437e4,,,Basic,9,0,0,,,,,monthly,
S-a603dd,A-560d27,,,Basic,23,437,5244,,,,,monthly,
S-94b283,A-186a44,,,Basic,20,0,0,,,,,monthly,
S-f7b517,A-427b69,,,Pro,17,0,0,,,,,monthly,
S-09c1df,A-b7724f,,,Pro,1,49,588,,,,,annual,
S-50aaaa,A-af0cd2,,,Pro,19,931,11172,,,,,monthly,
S-fbee8e,A-8ed5dd,,,Enterprise,5,995,11940,,,,,annual,
S-7e145e,A-0b0d6d,,,Enterprise,52,10348,124176,,,,,annual,
S-0e12c9,A-bcf87c,,,Basic,51,0,0,,,,,monthly,
S-4f3461,A-b78bf8,,,Enterprise,33,0,0,,,,,monthly,
S-56886a,A-e19ff6,,,Enterprise,3,0,0,,,,,annual,
S-fd0d21,A-2446e3,,,Basic,27,0,0,,,,,annual,
S-f0081e,A-b7ef83,,,Enterprise,45,8955,107460,,,,,monthly,
S-cf30e2,A-2789e3,,,Pro,11,0,0,,,,,monthly,
S-3c9178,A-17939a,,,Basic,11,209,2508,,,,,monthly,
S-86a4e3,A-e693b6,,,Basic,55,1045,12540,,,,,annual,
S-27514e,A-3f9cc0,,,Basic,22,418,5016,,,,,monthly,
S-aea1bf,A-d49cc5,,,Pro,50,2450,29400,,,,,monthly,
S-41128b,A-45ce7a,,,Enterprise,16,3184,38208,,,,,monthly,
S-a80c62,A-bad8c1,,,Enterprise,12,2388,28656,,,,,monthly,
S-d7497b,A-39b19f,,,Basic,13,247,2964,,,,,monthly,
S-0e7e70,A-50f3f7,,,Pro,31,1519,18228,,,,,annual,
S-2f0815,A-22d9d2,,,Pro,8,392,4704,,,,,monthly,
S-06770c,A-1b7577,,,Basic,81,1539,18468,,,,,monthly,
S-a525b3,A-df10db,,,Pro,7,343,4116,,,,,monthly,
S-f030d4,A-7e0a10,,,Enterprise,70,13930,167160,,,,,annual,
S-b83d8d,A-86902e,,,Enterprise,34,6766,81192,,,,,annual,
S-e78c09,A-b9f5b1,,,Enterprise,15,2985,35820,,,,,annual,
S-19465f,A-039727,,,Basic,25,475,5700,,,,,monthly,
S-b45bc6,A-425e76,,,Enterprise,32,6368,76416,,,,,monthly,
S-35ff7e,A-271f46,,,Basic,38,722,8664,,,,,annual,
S-f932c0,A-1b7577,,,Basic,14,0,0,,,,,annual,
S-c58b17,A-e1462e,,,Pro,46,2254,27048,,,,,annual,
S-b32a70,A-3ce5b8,,,Basic,8,152,1824,,,,,monthly,
S-e3dff3,A-e98302,,,Pro,23,1127,13524,,,,,annual,
S-2b2fa8,A-ed510f,,,Pro,42,2058,24696,,,,,annual,
S-6b3ac8,A-7641d3,,,Pro,61,2989,35868,,,,,monthly,
S-e964b6,A-bcbe98,,,Basic,46,874,10488,,,,,monthly,
S-6c1ca6,A-e1b9cd,,,Pro,40,1960,23520,,,,,monthly,
S-ce887e,A-cd458b,,,Enterprise,10,1990,23880,,,,,annual,
S-95c2e3,A-86cdb4,,,Pro,8,392,4704,,,,,monthly,
S-f55146,A-417d2f,,,Enterprise,14,0,0,,,,,annual,
S-04ec2f,A-faa28c,,,Pro,48,2352,28224,,,,,annual,
S-89a8a2,A-72799b,,,Pro,61,2989,35868,,,,,annual,
S-ac8fd3,A-484819,,,Enterprise,18,3582,42984,,,,,monthly,
S-70addb,A-692f18,,,Basic,10,190,2280,,,,,monthly,
S-1261fb,A-fd7ad3,,,Pro,1,49,588,,,,,monthly,
S-561d54,A-0a282f,,,Pro,1,49,588,,,,,annual,
S-f6f848,A-c37601,,,Pro,6,294,3528,,,,,annual,
S-c021c2,A-bd4708,,,Enterprise,37,7363,88356,,,,,annual,
S-b91501,A-ce66f8,,,Pro,29,1421,17052,,,,,annual,
S-d507da,A-aa9511,,,Enterprise,23,4577,54924,,,,,annual,
S-6bf118,A-50f3f7,,,Basic,117,2223,26676,,,,,monthly,
S-f2f40c,A-7f4db3,,,Enterprise,45,8955,107460,,,,,annual,
S-a9bfe0,A-4bfa33,,,Pro,9,441,5292,,,,,monthly,
S-96bb5c,A-832ec2,,,Basic,12,228,2736,,,,,monthly,
S-fd12a3,A-ed510f,,,Basic,42,798,9576,,,,,annual,
S-7e5af5,A-1d5444,,,Basic,24,456,5472,,,,,annual,
S-3a5c75,A-a8d89d,,,Basic,17,323,3876,,,,,annual,
S-211bc2,A-3b5cd1,,,Enterprise,13,2587,31044,,,,,annual,
S-1f5faf,A-34ea2f,,,Enterprise,8,0,0,,,,,monthly,
S-54b286,A-0532a9,,,Pro,26,1274,15288,,,,,monthly,
S-8cfc1b,A-798a3f,,,Enterprise,26,5174,62088,,,,,annual,
S-3c3a3e,A-0baac2,,,Enterprise,29,5771,69252,,,,,annual,
S-d735d1,A-0f3e88,,,Basic,24,456,5472,,,,,monthly,
S-87b9f7,A-39868b,,,Basic,17,0,0,,,,,annual,
S-bfc2c2,A-7f8241,,,Pro,34,1666,19992,,,,,monthly,
S-d19da0,A-7da956,,,Basic,13,247,2964,,,,,annual,
S-683e1e,A-91e948,,,Enterprise,41,8159,97908,,,,,monthly,
S-b38152,A-f97b9a,,,Enterprise,30,5970,71640,,,,,annual,
S-5f4cc6,A-378b99,,,Pro,16,0,0,,,,,monthly,
S-0fa88d,A-54ecc2,,,Basic,6,114,1368,,,,,monthly,
S-0d4d11,A-d77f4c,,,Basic,41,0,0,,,,,monthly,
S-21393c,A-65a46c,,,Enterprise,9,1791,21492,,,,,monthly,
S-cdde2b,A-c7ffc2,,,Basic,30,570,6840,,,,,monthly,
S-965b1c,A-a8d89d,,,Pro,14,686,8232,,,,,monthly,
S-b4dd00,A-4c56c9,,,Basic,52,988,11856,,,,,annual,
S-c284ce,A-0f3e88,,,Enterprise,11,2189,26268,,,,,monthly,
S-4d260c,A-d5a319,,,Pro,15,0,0,,,,,annual,
S-d9821f,A-faa28c,,,Basic,48,912,10944,,,,,annual,
S-dd8371,A-fa2041,,,Basic,15,285,3420,,,,,annual,
S-7ab68f,A-bcbe98,,,Basic,46,0,0,,,,,annual,
S-c619d6,A-ae052e,,,Pro,39,1911,22932,,,,,annual,
S-4e00a0,A-eb7c38,,,Pro,14,686,8232,,,,,annual,
S-a0af0a,A-e60f9d,,,Enterprise,29,5771,69252,,,,,monthly,
S-a67e83,A-c4ea60,,,Pro,18,882,10584,,,,,monthly,
S-9c735f,A-d49cc5,,,Basic,50,950,11400,,,,,annual,
S-4970c1,A-56962b,,,Basic,163,3097,37164,,,,,annual,
S-a46dd4,A-5a215a,,,Enterprise,87,17313,207756,,,,,annual,
S-96ead2,A-6a4e2d,,,Basic,26,494,5928,,,,,annual,
S-4d8633,A-e83938,,,Pro,31,1519,18228,,,,,monthly,
S-788739,A-700ade,,,Enterprise,13,2587,31044,,,,,monthly,
S-0380a3,A-922109,,,Pro,3,147,1764,,,,,annual,
S-e8eb5c,A-dfbd31,,,Pro,43,2107,25284,,,,,monthly,
S-cb100e,A-ff79f2,,,Basic,53,1007,12084,,,,,annual,
S-c26c22,A-dec005,,,Basic,21,0,0,,,,,annual,
S-1cf9b0,A-922109,,,Pro,9,441,5292,,,,,monthly,
S-26bf58,A-65a46c,,,Pro,37,1813,21756,,,,,monthly,
S-106bf6,A-09540c,,,Basic,67,1273,15276,,,,,monthly,
S-511e50,A-3c1a3f,,,Enterprise,1,199,2388,,,,,annual,
S-69b070,A-a6d261,,,Enterprise,27,5373,64476,,,,,annual,
S-648397,A-5fe118,,,Pro,123,6027,72324,,,,,monthly,
S-3ceff3,A-029f69,,,Enterprise,15,2985,35820,,,,,annual,
S-3d8c2f,A-51ec1b,,,Pro,23,1127,13524,,,,,monthly,
S-1be5a9,A-d26ab4,,,Enterprise,27,5373,64476,,,,,monthly,
S-507731,A-e43bf7,,,Pro,44,2156,25872,,,,,annual,
S-04b127,A-a6d261,,,Basic,9,171,2052,,,,,monthly,
S-e27e43,A-700ade,,,Enterprise,48,9552,114624,,,,,monthly,
S-b099ea,A-ac9111,,,Enterprise,21,4179,50148,,,,,monthly,
S-dcc084,A-526d93,,,Basic,43,817,9804,,,,,monthly,
S-165850,A-d5a319,,,Pro,15,735,8820,,,,,annual,
S-367d84,A-68f37c,,,Pro,11,539,6468,,,,,monthly,
S-db7c1d,A-4814a3,,,Basic,87,1653,19836,,,,,monthly,
S-303f63,A-ba6516,,,Basic,27,513,6156,,,,,monthly,
S-f2b79f,A-65aeb5,,,Pro,9,441,5292,,,,,monthly,
S-806d7b,A-cb5333,,,Basic,37,703,8436,,,,,annual,
S-04fd47,A-0a282f,,,Basic,12,228,2736,,,,,annual,
S-cc9b9d,A-94f8c9,,,Enterprise,13,2587,31044,,,,,annual,
S-76bf6c,A-1f559b,,,Pro,5,245,2940,,,,,annual,
S-46852c,A-58b9ff,,,Enterprise,76,15124,181488,,,,,monthly,
S-9a0b2f,A-756192,,,Pro,19,0,0,,,,,monthly,
S-06447b,A-17939a,,,Pro,1,49,588,,,,,annual,
S-c6e62c,A-a09355,,,Enterprise,14,2786,33432,,,,,annual,
S-b5162d,A-202b67,,,Enterprise,29,5771,69252,,,,,monthly,
S-e98121,A-56962b,,,Enterprise,163,32437,389244,,,,,monthly,
S-2852dd,A-e51ec7,,,Enterprise,10,1990,23880,,,,,monthly,
S-128f55,A-751c58,,,Pro,45,2205,26460,,,,,annual,
S-615487,A-fa3095,,,Basic,70,1330,15960,,,,,annual,
S-c95ecc,A-bb1eaa,,,Enterprise,21,4179,50148,,,,,monthly,
S-a2ee32,A-2922b6,,,Basic,15,285,3420,,,,,monthly,
S-8eab5b,A-2e3bad,,,Pro,61,2989,35868,,,,,annual,
S-3223a2,A-13466a,,,Basic,9,171,2052,,,,,annual,
S-b81ed3,A-ee42db,,,Pro,13,0,0,,,,,annual,
S-d031a4,A-cdf020,,,Pro,44,2156,25872,,,,,monthly,
S-5a2a05,A-9f9299,,,Basic,28,532,6384,,,,,monthly,
S-aa3dd4,A-aa9511,,,Enterprise,58,0,0,,,,,monthly,
S-cfcb11,A-b3fe05,,,Basic,19,0,0,,,,,annual,
S-a5a9b8,A-94c3cd,,,Basic,45,855,10260,,,,,annual,
S-b559da,A-e19ff6,,,Basic,8,152,1824,,,,,annual,
S-43c80c,A-118d55,,,Pro,12,588,7056,,,,,annual,
S-5d5699,A-1b9609,,,Enterprise,35,6965,83580,,,,,annual,
S-e44044,A-eb2fdc,,,Basic,31,589,7068,,,,,annual,
S-83f2e5,A-e1462e,,,Enterprise,29,5771,69252,,,,,monthly,
S-ba3fc7,A-dcc2f0,,,Enterprise,15,2985,35820,,,,,annual,
S-b51d34,A-2d1036,,,Enterprise,69,13731,164772,,,,,annual,
S-8a3abd,A-6f8ad2,,,Pro,26,1274,15288,,,,,annual,
S-f677d3,A-dec005,,,Basic,21,399,4788,,,,,monthly,
S-e7e4bd,A-1f0ac7,,,Enterprise,24,4776,57312,,,,,annual,
S-1c23d2,A-186a44,,,Pro,20,0,0,,,,,monthly,
S-22778a,A-328bd0,,,Basic,18,342,4104,,,,,monthly,
S-c3b622,A-82d8a6,,,Pro,5,0,0,,,,,annual,
S-33598f,A-32fb14,,,Enterprise,26,5174,62088,,,,,annual,
S-32e881,A-029f69,,,Pro,3,0,0,,,,,monthly,
S-0b054a,A-4e960a,,,Basic,40,760,9120,,,,,annual,
S-71c55a,A-296d7c,,,Basic,2,38,456,,,,,annual,
S-269b4a,A-5b1bcd,,,Enterprise,73,14527,174324,,,,,monthly,
S-93592e,A-202b67,,,Pro,61,2989,35868,,,,,monthly,
S-bba658,A-e4bf56,,,Basic,17,323,3876,,,,,monthly,
S-073381,A-2bc93d,,,Basic,14,266,3192,,,,,monthly,
S-c0820a,A-6a7c9d,,,Pro,26,1274,15288,,,,,annual,
S-dd73ac,A-39b19f,,,Enterprise,14,2786,33432,,,,,monthly,
S-e32b16,A-d77f4c,,,Enterprise,29,5771,69252,,,,,annual,
S-070d42,A-684255,,,Pro,23,1127,13524,,,,,annual,
S-396546,A-832ec2,,,Enterprise,19,3781,45372,,,,,monthly,
S-c22c29,A-692f18,,,Enterprise,28,5572,66864,,,,,annual,
S-e73cdf,A-b7ef83,,,Enterprise,44,8756,105072,,,,,annual,
S-1976bb,A-eb2fdc,,,Basic,31,589,7068,,,,,monthly,
S-3f08d7,A-d792a6,,,Enterprise,4,796,9552,,,,,monthly,
S-db6454,A-0f3e88,,,Basic,11,209,2508,,,,,monthly,
S-6ab430,A-b07b56,,,Pro,25,1225,14700,,,,,monthly,
S-04d260,A-d82ef9,,,Pro,26,0,0,,,,,annual,
S-77f7fd,A-425e76,,,Pro,27,1323,15876,,,,,monthly,
S-456d47,A-7da956,,,Enterprise,13,2587,31044,,,,,monthly,
S-9780e9,A-dcc2f0,,,Basic,15,0,0,,,,,annual,
S-e477e9,A-c16101,,,Pro,7,343,4116,,,,,monthly,
S-020dce,A-10b8da,,,Enterprise,14,2786,33432,,,,,monthly,
S-ae6295,A-50f3f7,,,Pro,31,1519,18228,,,,,annual,
S-067c38,A-3b5cd1,,,Basic,16,304,3648,,,,,monthly,
S-0aedf8,A-a7bd4b,,,Basic,48,912,10944,,,,,monthly,
S-8bb388,A-883b7d,,,Enterprise,50,9950,119400,,,,,annual,
S-e8d48e,A-2edab2,,,Enterprise,17,3383,40596,,,,,annual,
S-2d63e2,A-4e960a,,,Pro,12,588,7056,,,,,monthly,
S-4695b8,A-ad64c6,,,Pro,12,588,7056,,,,,annual,
S-2e84f2,A-ee42db,,,Enterprise,13,2587,31044,,,,,annual,
S-9de4eb,A-039727,,,Enterprise,25,4975,59700,,,,,monthly,
S-6100a4,A-b30291,,,Pro,47,0,0,,,,,annual,
S-18565e,A-463db0,,,Enterprise,42,8358,100296,,,,,monthly,
S-012b26,A-df1e44,,,Enterprise,13,2587,31044,,,,,annual,
S-7b7e04,A-7f8241,,,Enterprise,34,6766,81192,,,,,annual,
S-896e2f,A-712426,,,Pro,18,882,10584,,,,,annual,
S-f482de,A-cdf020,,,Basic,23,0,0,,,,,monthly,
S-140813,A-2b9d3e,,,Enterprise,5,995,11940,,,,,annual,
S-a7524a,A-54ecc2,,,Pro,13,637,7644,,,,,monthly,
S-2fc028,A-3b37d9,,,Enterprise,23,4577,54924,,,,,annual,
S-606747,A-65aeb5,,,Enterprise,9,1791,21492,,,,,monthly,
S-92a38d,A-779e4e,,,Basic,19,361,4332,,,,,monthly,
S-c89bff,A-68f37c,,,Basic,12,228,2736,,,,,monthly,
S-3d5e0c,A-b07b56,,,Basic,25,0,0,,,,,monthly,
S-2359a2,A-c7ffc2,,,Enterprise,30,5970,71640,,,,,annual,
S-63c794,A-158f4e,,,Pro,61,2989,35868,,,,,annual,
S-87ebe6,A-d27f50,,,Enterprise,44,8756,105072,,,,,monthly,
S-12c163,A-bb3bd4,,,Enterprise,23,0,0,,,,,annual,
S-684915,A-bd4708,,,Enterprise,37,0,0,,,,,annual,
S-6b7487,A-e61e98,,,Pro,19,931,11172,,,,,annual,
S-911e27,A-4c6f11,,,Basic,35,665,7980,,,,,monthly,
S-a0a358,A-af0cd2,,,Basic,19,361,4332,,,,,annual,
S-373490,A-756192,,,Enterprise,19,0,0,,,,,monthly,
S-94aaef,A-098560,,,Pro,35,1715,20580,,,,,annual,
S-ea66df,A-712533,,,Pro,36,1764,21168,,,,,monthly,
S-2176da,A-cbd1a3,,,Enterprise,18,3582,42984,,,,,monthly,
S-a64940,A-2922b6,,,Enterprise,35,6965,83580,,,,,monthly,
S-289702,A-00bed1,,,Enterprise,28,5572,66864,,,,,annual,
S-30fa6f,A-e1b9cd,,,Pro,40,1960,23520,,,,,monthly,
S-65bb33,A-157070,,,Enterprise,16,3184,38208,,,,,annual,
S-5d434f,A-82861f,,,Pro,41,2009,24108,,,,,monthly,
S-9ea111,A-0354fe,,,Enterprise,34,6766,81192,,,,,monthly,
S-46526e,A-39ddf4,,,Pro,44,2156,25872,,,,,annual,
S-f713a1,A-cb5333,,,Basic,33,627,7524,,,,,annual,
S-5a5338,A-5ed98d,,,Basic,38,0,0,,,,,annual,
S-a94ec7,A-f92792,,,Basic,18,342,4104,,,,,monthly,
S-f9e5e9,A-f19409,,,Pro,23,1127,13524,,,,,annual,
S-8486d2,A-7df7a7,,,Enterprise,30,5970,71640,,,,,annual,
S-b479cd,A-f17767,,,Pro,9,441,5292,,,,,monthly,
S-a5d1e3,A-e19ff6,,,Basic,18,342,4104,,,,,monthly,
S-c1eb68,A-81edc3,,,Basic,32,608,7296,,,,,monthly,
S-f429e0,A-b44e3e,,,Enterprise,79,15721,188652,,,,,annual,
S-0ed0cb,A-cc102e,,,Pro,13,0,0,,,,,monthly,
S-0c43c2,A-0f6450,,,Pro,28,1372,16464,,,,,monthly,
S-73fc8f,A-0dbdc6,,,Enterprise,30,5970,71640,,,,,monthly,
S-4ad7b1,A-3c1a3f,,,Enterprise,2,398,4776,,,,,monthly,
S-909b7f,A-eafc6e,,,Enterprise,27,5373,64476,,,,,monthly,
S-2de449,A-702032,,,Enterprise,28,5572,66864,,,,,annual,
S-7bcd95,A-9123ac,,,Basic,9,171,2052,,,,,monthly,
S-3fb251,A-87aa7b,,,Enterprise,50,0,0,,,,,monthly,
S-69a807,A-40de06,,,Pro,28,1372,16464,,,,,annual,
S-cfaa97,A-c9bb3e,,,Basic,26,494,5928,,,,,monthly,
S-0e6b77,A-7c5768,,,Basic,50,950,11400,,,,,annual,
S-224bca,A-3b5cd1,,,Enterprise,18,3582,42984,,,,,monthly,
S-a68b52,A-e89151,,,Enterprise,44,8756,105072,,,,,annual,
S-aabbf4,A-54d94a,,,Pro,52,2548,30576,,,,,annual,
S-1cefc9,A-10b8f2,,,Pro,48,2352,28224,,,,,annual,
S-61cc6f,A-d4e0d4,,,Enterprise,117,23283,279396,,,,,annual,
S-3b7f8e,A-625d0b,,,Enterprise,9,1791,21492,,,,,monthly,
S-104ed3,A-855a48,,,Basic,14,266,3192,,,,,annual,
S-b86304,A-462d45,,,Pro,19,931,11172,,,,,annual,
S-b192d9,A-ffdfd5,,,Pro,14,0,0,,,,,monthly,
S-b156cf,A-625d0b,,,Pro,9,441,5292,,,,,annual,
S-b859e7,A-ffdfd5,,,Enterprise,4,0,0,,,,,annual,
S-4c9107,A-9208f0,,,Basic,4,76,912,,,,,annual,
S-57e129,A-b11cd0,,,Pro,36,1764,21168,,,,,monthly,
S-79ab7e,A-956988,,,Enterprise,72,0,0,,,,,monthly,
S-8f4f5b,A-7f6b86,,,Pro,45,0,0,,,,,annual,
S-2574a3,A-40de06,,,Enterprise,28,5572,66864,,,,,annual,
S-f30a79,A-ff3c73,,,Basic,21,399,4788,,,,,annual,
S-e702a4,A-78f02b,,,Enterprise,18,3582,42984,,,,,annual,
S-5e0619,A-0b0d6d,,,Pro,6,294,3528,,,,,annual,
S-4fc5ca,A-712f1c,,,Enterprise,75,14925,179100,,,,,annual,
S-457217,A-104f1a,,,Pro,24,1176,14112,,,,,monthly,
S-113e86,A-96bbc6,,,Pro,39,1911,22932,,,,,monthly,
S-9f479f,A-d5a319,,,Basic,17,323,3876,,,,,monthly,
S-3ec165,A-019782,,,Enterprise,16,3184,38208,,,,,annual,
S-7fa78f,A-0651a4,,,Enterprise,16,3184,38208,,,,,monthly,
S-1b4693,A-cd458b,,,Enterprise,15,2985,35820,,,,,monthly,
S-15c444,A-6965e1,,,Pro,13,637,7644,,,,,monthly,
S-d8c6a0,A-af0cd2,,,Basic,57,1083,12996,,,,,annual,
S-e874c1,A-92a3af,,,Pro,34,1666,19992,,,,,monthly,
S-80fa36,A-55f257,,,Pro,9,441,5292,,,,,monthly,
S-5ed335,A-7df7a7,,,Enterprise,13,2587,31044,,,,,monthly,
S-ec56f3,A-92a333,,,Basic,67,1273,15276,,,,,monthly,
S-527b39,A-3d957b,,,Enterprise,14,2786,33432,,,,,monthly,
S-bc5908,A-0354fe,,,Enterprise,34,6766,81192,,,,,monthly,
S-af4e84,A-798a3f,,,Enterprise,12,2388,28656,,,,,annual,
S-6ce794,A-45ce7a,,,Basic,18,342,4104,,,,,monthly,
S-f17152,A-7f6b86,,,Enterprise,59,11741,140892,,,,,annual,
S-0a59be,A-328bd0,,,Enterprise,18,3582,42984,,,,,monthly,
S-6f488b,A-d27f50,,,Basic,44,836,10032,,,,,annual,
S-094e82,A-9ee962,,,Basic,9,171,2052,,,,,monthly,
S-1eb467,A-94f8c9,,,Enterprise,13,2587,31044,,,,,monthly,
S-7f9ce5,A-00bed1,,,Pro,28,1372,16464,,,,,monthly,
S-69362d,A-a865bd,,,Basic,68,1292,15504,,,,,annual,
S-36069b,A-940b8b,,,Enterprise,1,199,2388,,,,,annual,
S-d24841,A-2e4581,,,Pro,9,0,0,,,,,annual,
S-cd6bb6,A-dbc825,,,Basic,19,361,4332,,,,,annual,
S-6a9918,A-92a3af,,,Enterprise,35,6965,83580,,,,,annual,
S-549438,A-ac9111,,,Pro,23,1127,13524,,,,,annual,
S-f7cde3,A-82d8a6,,,Pro,42,2058,24696,,,,,annual,
S-de6767,A-e3bd71,,,Enterprise,31,6169,74028,,,,,annual,
S-d3d720,A-b7724f,,,Basic,11,209,2508,,,,,monthly,
S-21b034,A-90a8c8,,,Pro,32,1568,18816,,,,,annual,
S-9e6f0c,A-c70870,,,Basic,31,589,7068,,,,,monthly,
S-c1316c,A-855a48,,,Enterprise,60,11940,143280,,,,,annual,
S-3383a4,A-c37601,,,Pro,12,0,0,,,,,annual,
S-d27f96,A-a8d89d,,,Enterprise,28,5572,66864,,,,,monthly,
S-5a75eb,A-503d5a,,,Basic,10,190,2280,,,,,monthly,
S-fef8bf,A-484819,,,Enterprise,18,3582,42984,,,,,annual,
S-e2f1fd,A-d27f50,,,Pro,44,0,0,,,,,monthly,
S-1c406a,A-82861f,,,Enterprise,53,10547,126564,,,,,monthly,
S-80dc6b,A-b07b56,,,Basic,25,0,0,,,,,annual,
S-4faeb9,A-98a59a,,,Pro,56,2744,32928,,,,,monthly,
S-0e8781,A-34ea2f,,,Enterprise,23,0,0,,,,,monthly,
S-53a9f7,A-5b1bcd,,,Pro,73,3577,42924,,,,,annual,
S-b95aac,A-2d1036,,,Pro,69,3381,40572,,,,,monthly,
S-41a4cb,A-970c97,,,Pro,14,686,8232,,,,,annual,
S-7a6697,A-b9eed8,,,Pro,12,588,7056,,,,,annual,
S-bdf4de,A-6e7827,,,Enterprise,2,398,4776,,,,,annual,
S-2c617b,A-fda07f,,,Pro,51,0,0,,,,,annual,
S-a54f87,A-756192,,,Basic,68,1292,15504,,,,,annual,
S-30c045,A-eb7fac,,,Pro,92,4508,54096,,,,,monthly,
S-af2d97,A-781cc0,,,Pro,28,1372,16464,,,,,monthly,
S-bfe8ca,A-22f2df,,,Pro,61,2989,35868,,,,,annual,
S-91da84,A-6c093d,,,Pro,7,343,4116,,,,,annual,
S-ba7f2a,A-417d2f,,,Basic,14,266,3192,,,,,annual,
S-d7ef67,A-558c72,,,Basic,12,228,2736,,,,,monthly,
S-ec58ac,A-5a184f,,,Pro,41,2009,24108,,,,,annual,
S-526874,A-cc8c8f,,,Enterprise,23,4577,54924,,,,,annual,
S-2fe6c0,A-ac9111,,,Basic,21,399,4788,,,,,annual,
S-6c7227,A-a33200,,,Pro,51,2499,29988,,,,,monthly,
S-bbd26a,A-df10db,,,Basic,3,57,684,,,,,monthly,
S-4ef4fd,A-eb7fac,,,Pro,7,343,4116,,,,,annual,
S-6b0a2f,A-d49cc5,,,Pro,50,2450,29400,,,,,annual,
S-7f04ec,A-1b707d,,,Basic,24,456,5472,,,,,monthly,
S-b553d7,A-5b1bcd,,,Enterprise,73,14527,174324,,,,,annual,
S-31d9ee,A-39868b,,,Basic,9,171,2052,,,,,annual,
S-a8e49e,A-6da850,,,Enterprise,5,995,11940,,,,,monthly,
S-715ace,A-3c1a3f,,,Pro,1,0,0,,,,,annual,
S-0a3e58,A-417d2f,,,Pro,33,1617,19404,,,,,monthly,
S-23ccf4,A-9b9fe9,,,Basic,99,1881,22572,,,,,annual,
S-fae334,A-d3c88e,,,Pro,31,1519,18228,,,,,monthly,
S-6e177f,A-3a5ad8,,,Pro,9,441,5292,,,,,monthly,
S-c18476,A-40906c,,,Pro,92,4508,54096,,,,,monthly,
S-111683,A-e6afc1,,,Pro,68,3332,39984,,,,,monthly,
S-5fe3e5,A-9b9fe9,,,Enterprise,5,995,11940,,,,,annual,
S-5a37dc,A-cab532,,,Pro,11,539,6468,,,,,monthly,
S-a09e70,A-58b9ff,,,Basic,22,418,5016,,,,,annual,
S-8942cf,A-7dacce,,,Pro,12,588,7056,,,,,monthly,
S-3c4cae,A-ccb686,,,Pro,29,1421,17052,,,,,annual,
S-8464b6,A-3932db,,,Pro,58,0,0,,,,,monthly,
S-936a83,A-54ecc2,,,Enterprise,34,0,0,,,,,monthly,
S-ed2bb5,A-e4bf56,,,Enterprise,17,3383,40596,,,,,monthly,
S-dd220e,A-6da850,,,Enterprise,37,7363,88356,,,,,monthly,
S-07aba0,A-3b37d9,,,Enterprise,23,4577,54924,,,,,annual,
S-04ab7e,A-f6b2fb,,,Pro,23,1127,13524,,,,,annual,
S-62c088,A-054577,,,Enterprise,85,16915,202980,,,,,monthly,
S-f71904,A-9a532a,,,Basic,62,0,0,,,,,monthly,
S-302add,A-712f1c,,,Pro,17,833,9996,,,,,annual,
S-39b5ce,A-902ef7,,,Enterprise,83,16517,198204,,,,,annual,
S-15cfa1,A-054577,,,Pro,20,980,11760,,,,,annual,
S-90229f,A-1f0ac7,,,Pro,24,0,0,,,,,monthly,
S-7ac9dd,A-ce550d,,,Pro,35,1715,20580,,,,,annual,
S-3196e2,A-ee42db,,,Basic,13,0,0,,,,,annual,
S-51569a,A-e4bf56,,,Enterprise,22,4378,52536,,,,,monthly,
S-dc86fa,A-72799b,,,Pro,30,0,0,,,,,monthly,
S-c881bc,A-8b25f2,,,Basic,10,190,2280,,,,,monthly,
S-25ee09,A-94f8c9,,,Enterprise,13,2587,31044,,,,,monthly,
S-5631a9,A-2d1036,,,Enterprise,69,13731,164772,,,,,annual,
S-ad8908,A-18793f,,,Pro,148,7252,87024,,,,,annual,
S-ac3a32,A-e08cd3,,,Enterprise,67,13333,159996,,,,,monthly,
S-b90a53,A-69fad4,,,Basic,11,209,2508,,,,,annual,
S-4d2bda,A-bbc346,,,Basic,19,0,0,,,,,annual,
S-cce34b,A-462d45,,,Pro,18,882,10584,,,,,monthly,
S-cb3a85,A-1d5444,,,Basic,24,456,5472,,,,,annual,
S-129cf4,A-82d8a6,,,Pro,16,784,9408,,,,,monthly,
S-2c8143,A-9bfc9f,,,Pro,53,0,0,,,,,monthly,
S-8fd98a,A-f19409,,,Enterprise,40,7960,95520,,,,,monthly,
S-615915,A-eb7c38,,,Enterprise,90,17910,214920,,,,,monthly,
